"bathrooms"|"bedrooms"|"beds"|"city"|"id"|"lat"|"lng"|"localized_city"|"neighborhood"|"person_capacity"|"public_address"|"reviews_count"|"room_type"|"star_rating"|"user_id"|"curr"|"price"|"scrapedate"|"guests"|"i"|"price_range"|"geo"|"lon"|"ppp"
1|2|2|"Zermatt"|16206523|46.0164850967324|7.74522103563877|"Zermatt"|NA|3|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|98|2017-01-28|1|0|95|0|1.5|32.6666666666667
1|0|2|"Zermatt"|11278227|46.0222681787944|7.7474572429036|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|55|"Ganze Unterkunft"|4.5|14802527|"CHF"|98|2017-01-28|1|0|95|0|1.5|49
1|1|1|"Randa"|8184721|46.0921420498492|7.78128345186384|"Randa"|NA|16|"Randa, Wallis, Schweiz"|8|"Privatzimmer"|4.5|20247950|"CHF"|98|2017-01-28|1|0|95|0|1.5|6.125
1|0|3|"Zermatt"|6937855|46.0233278381343|7.74644904752301|"Zermatt"|NA|3|"Zermatt, Wallis 3920, Schweiz"|105|"Ganze Unterkunft"|4.5|14802527|"CHF"|98|2017-01-28|1|0|95|0|1.5|32.6666666666667
1|2|4|"Zermatt"|16202716|46.0188872257557|7.74346991552699|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|98|2017-01-28|1|0|95|0|1.5|24.5
1|2|2|"Zermatt"|16161414|46.0150019185941|7.747730698101|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|98|2017-01-28|1|0|95|0|1.5|24.5
1|3|5|"Visperterminen"|5827658|46.2590658441783|7.90006259465255|"Visperterminen"|NA|5|"Visperterminen, Wallis 3932, Schweiz"|8|"Ganze Unterkunft"|4.5|9361237|"CHF"|98|2017-01-28|1|0|95|0|1.5|19.6
1|1|6|"Grimentz"|12639332|46.1813067082813|7.57582906084639|"Grimentz"|NA|4|"Grimentz, Wallis 3961, Schweiz"|0|"Ganze Unterkunft"|NA|4410155|"CHF"|98|2017-01-28|1|0|95|0|1.5|24.5
1|1|1|"Saint-Jean"|5575449|46.2112577751839|7.58307026098159|"Saint-Jean"|NA|2|"Saint-Jean, Wallis 3961, Schweiz"|0|"Ganze Unterkunft"|NA|19357635|"CHF"|98|2017-01-28|1|0|95|0|1.5|49
1|1|2|"Zermatt"|8244899|46.0113043371215|7.74552600288286|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|104|"Privatzimmer"|5|43480382|"CHF"|102|2017-01-28|1|0|100|0|1.5|51
1|1|1|"Zermatt"|13925912|46.0263261951966|7.75248352399676|"Zermatt"|NA|4|"Zermatt, VS 3920, Schweiz"|8|"Ganze Unterkunft"|5|82330302|"CHF"|102|2017-01-28|1|0|100|0|1.5|25.5
1|2|4|"Saas-Balen"|16330055|46.1554061923054|7.92856118760666|"Saas-Balen"|NA|6|"Saas-Balen, Wallis 3908, Schweiz"|1|"Ganze Unterkunft"|NA|74443355|"CHF"|101|2017-01-28|1|0|100|0|1.5|16.8333333333333
1|0|2|"Zermatt"|11414556|46.0234385804107|7.74632681697046|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|23|"Ganze Unterkunft"|5|14802527|"CHF"|103|2017-01-28|1|0|100|0|1.5|51.5
1|2|4|"Saas-Balen"|16529191|46.1534067829009|7.92846749844038|"Saas-Balen"|NA|4|"Saas-Balen, Wallis 3908, Schweiz"|0|"Ganze Unterkunft"|NA|108717166|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1|0|1|"Zermatt"|16434082|46.016872712042|7.7463063363779|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|3|"Ganze Unterkunft"|5|23459401|"CHF"|103|2017-01-28|1|0|100|0|1.5|51.5
1|1|2|"Zermatt"|4474001|46.0173122832751|7.74391185236675|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|13|"Ganze Unterkunft"|4.5|11678651|"CHF"|103|2017-01-28|1|0|100|0|1.5|51.5
1|0|2|"Zermatt"|14395487|46.0108024137123|7.74778697366145|"Zermatt"|NA|3|"Zermatt, Wallis 3920, Schweiz"|12|"Ganze Unterkunft"|4.5|43480382|"CHF"|103|2017-01-28|1|0|100|0|1.5|34.3333333333333
2|3|6|"Ayer"|5373062|46.1372774319844|7.62630536834242|"Ayer"|NA|6|"Ayer, Wallis, Schweiz"|0|"Ganze Unterkunft"|NA|27852713|"CHF"|102|2017-01-28|1|0|100|0|1.5|17
1|1|2|"Zermatt"|4947803|46.0159370597064|7.74675914004758|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|35|"Privatzimmer"|4.5|5405126|"CHF"|103|2017-01-28|1|0|100|0|1.5|51.5
1|1|5|"Saint-Jean"|14782673|46.1974747270273|7.58435626436743|"Saint-Jean"|NA|5|"Saint-Jean, Wallis 3961, Schweiz"|2|"Ganze Unterkunft"|NA|50025937|"CHF"|103|2017-01-28|1|0|100|0|1.5|20.6
1|1|4|"Grächen"|13580257|46.1930081128813|7.83361321749184|"Grächen"|NA|4|"Grächen, Wallis 3925, Schweiz"|11|"Privatzimmer"|4.5|3772927|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1|1|3|"Saas-Grund"|16363867|46.1165930334207|7.94186822807322|"Saas-Grund"|NA|3|"Saas-Grund, Wallis 3910, Schweiz"|0|"Privatzimmer"|NA|107050000|"CHF"|103|2017-01-28|1|0|100|0|1.5|34.3333333333333
1|2|6|"Saas-Fee"|10951619|46.1098840845719|7.92778330176171|"Saas-Fee"|NA|7|"Saas-Fee, Wallis 3906, Schweiz"|6|"Ganze Unterkunft"|4.5|45256908|"CHF"|103|2017-01-28|1|0|100|0|1.5|14.7142857142857
1|1|2|"Grimentz"|9878342|46.1840939306247|7.58328426937729|"Grimentz"|NA|4|"Grimentz, Wallis 3961, Schweiz"|58|"Ganze Unterkunft"|4.5|50827253|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1|1|1|"Täsch"|10326769|46.0676756939705|7.77586648412665|"Täsch"|NA|2|"Täsch, Wallis, Schweiz"|4|"Ganze Unterkunft"|5|35364297|"CHF"|102|2017-01-28|1|0|100|0|1.5|51
1|1|4|"Sankt Niklaus"|12013845|46.1810887651619|7.8090678750005|"Sankt Niklaus"|NA|6|"Sankt Niklaus, VS 3924, Schweiz"|1|"Ganze Unterkunft"|NA|24454195|"CHF"|102|2017-01-28|1|0|100|0|1.5|17
1|1|4|"Zermatt"|9685777|46.0188291891234|7.74815813789069|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|18|"Ganze Unterkunft"|4.5|1431764|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1|0|2|"Zermatt"|2896379|46.0224281371378|7.74742293672963|"Zermatt"|NA|2|"Zermatt, Vs 3920, Schweiz"|186|"Ganze Unterkunft"|4.5|14802527|"CHF"|103|2017-01-28|1|0|100|0|1.5|51.5
1|0|1|"Zermatt"|1779637|46.0209609450855|7.75065167175|"Zermatt"|NA|2|"Zermatt, Wallis, Schweiz"|76|"Ganze Unterkunft"|4.5|9106450|"CHF"|102|2017-01-28|1|0|100|0|1.5|51
1|0|3|"Zinal"|2688040|46.1359136434867|7.6250104162331|"Zinal"|NA|3|"Zinal, Wallis 3961, Schweiz"|7|"Ganze Unterkunft"|4.5|12852568|"CHF"|103|2017-01-28|1|0|100|0|1.5|34.3333333333333
1|2|2|"Zermatt"|16264353|46.0161403389353|7.74758567285059|"Zermatt"|NA|2|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|101|2017-01-28|1|0|100|0|1.5|50.5
1|2|2|"Visp"|13447174|46.2951437311221|7.88174654581212|"Visp"|NA|3|"Visp, Wallis 3930, Schweiz"|7|"Ganze Unterkunft"|5|61606176|"CHF"|103|2017-01-28|1|0|100|0|1.5|34.3333333333333
1|2|4|"Saint-Luc"|3770503|46.219963500549|7.60187840391241|"Saint-Luc"|NA|4|"Saint-Luc, Wallis 3961, Schweiz"|3|"Ganze Unterkunft"|3.5|6352274|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1|1|4|"Zermatt"|9686241|46.0178488871254|7.74687902466327|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|8|"Ganze Unterkunft"|5|1431764|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1|3|5|"Saint-Luc"|16077240|46.2195960612385|7.59776287457685|"Saint-Luc"|NA|5|"Saint-Luc, Wallis 3961, Schweiz"|0|"Ganze Unterkunft"|NA|40379428|"CHF"|103|2017-01-28|1|0|100|0|1.5|20.6
1|1|4|"Saas-Fee"|13902174|46.1053266740068|7.92065335402976|"Saas-Fee"|NA|4|"Saas-Fee, Wallis 3906, Schweiz"|1|"Ganze Unterkunft"|NA|11793783|"CHF"|103|2017-01-28|1|0|100|0|1.5|25.75
1.5|3|6|"Grimentz"|8988375|46.1788673485717|7.57201829915105|"Grimentz"|NA|6|"Grimentz, Wallis, Schweiz"|7|"Ganze Unterkunft"|4.5|46447626|"CHF"|102|2017-01-28|1|0|100|0|1.5|17
1|1|2|"Zermatt"|12409384|46.0222129917526|7.74543538995173|"Zermatt"|NA|2|"Zermatt, VS 3920, Schweiz"|11|"Ganze Unterkunft"|4.5|14802527|"CHF"|103|2017-01-28|1|0|100|0|1.5|51.5
1|3|5|"Zinal"|16951910|46.1364717970818|7.62657229787554|"Zinal"|NA|6|"Zinal, Wallis 3961, Schweiz"|0|"Ganze Unterkunft"|NA|113358957|"CHF"|103|2017-01-28|1|0|100|0|1.5|17.1666666666667
1|2|6|"Eischoll"|13677491|46.2946272566993|7.77928411574178|"Eischoll"|NA|6|"Eischoll, Wallis 3943, Schweiz"|0|"Ganze Unterkunft"|NA|24243409|"CHF"|101|2017-01-28|1|0|100|0|1.5|16.8333333333333
1|1|3|"Saas-Fee"|15264774|46.1091349156237|7.92616407109956|"Saas-Fee"|NA|3|"Saas-Fee, VS 3906, Schweiz"|1|"Ganze Unterkunft"|NA|62799590|"CHF"|103|2017-01-28|1|0|100|0|1.5|34.3333333333333
1|1|2|"Visperterminen"|16363887|46.260729167342|7.9024099978036|"Visperterminen"|NA|2|"Visperterminen, VS 3932, Schweiz"|0|"Ganze Unterkunft"|NA|37745935|"CHF"|103|2017-01-28|1|50|100|0|1.5|51.5
1|2|3|"Zermatt"|16202713|46.0233846405221|7.7505117923182|"Zermatt"|NA|3|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|103|2017-01-28|1|50|100|0|1.5|34.3333333333333
2|2|4|"Zeneggen"|1320433|46.2752148359873|7.86761015098412|"Zeneggen"|NA|5|"Zeneggen, Wallis 3934, Schweiz"|23|"Ganze Unterkunft"|5|7169330|"CHF"|100|2017-01-28|1|50|100|0|1.5|20
1|3|5|"Visperterminen"|4150414|46.2592492601284|7.90415203870254|"Visperterminen"|NA|4|"Visperterminen, Wallis 3932, Schweiz"|0|"Ganze Unterkunft"|NA|21529493|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1|2|4|"Saas Fee"|10048759|46.1142669705287|7.92993416688573|"Saas Fee"|NA|4|"Saas Fee, Wallis 3906, Schweiz"|1|"Ganze Unterkunft"|NA|11793783|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1|1|2|"Zermatt"|12409465|46.0231611750636|7.74786749319129|"Zermatt"|NA|2|"Zermatt, VS 3920, Schweiz"|23|"Ganze Unterkunft"|4.5|14802527|"CHF"|103|2017-01-28|1|50|100|0|1.5|51.5
1|2|6|"Zermatt"|273654|46.0192732311781|7.74803197759802|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|27|"Ganze Unterkunft"|4.5|1431764|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1|2|6|"Saas-Grund"|13551006|46.1386061849562|7.92908834041866|"Saas-Grund"|NA|6|"Saas-Grund, Wallis 3910, Schweiz"|0|"Ganze Unterkunft"|NA|20993020|"CHF"|103|2017-01-28|1|50|100|0|1.5|17.1666666666667
1|2|1|"Täsch"|16822706|46.0744913812775|7.77581767320931|"Täsch"|NA|2|"Täsch, Wallis 3929, Schweiz"|0|"Ganze Unterkunft"|NA|35686025|"CHF"|103|2017-01-28|1|50|100|0|1.5|51.5
1.5|3|6|"Saint-Luc"|11669779|46.2168774716015|7.60159852400587|"Saint-Luc"|NA|6|"Saint-Luc, Wallis 3961, Schweiz"|5|"Ganze Unterkunft"|3.5|40379428|"CHF"|103|2017-01-28|1|50|100|0|1.5|17.1666666666667
1|3|5|"Grächen"|15643646|46.1954261524401|7.83928525159351|"Grächen"|NA|5|"Grächen, Wallis 3925, Schweiz"|0|"Ganze Unterkunft"|NA|84124459|"CHF"|103|2017-01-28|1|50|100|0|1.5|20.6
1|1|3|"Zermatt"|8283000|46.0198469887379|7.74754796953741|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|0|"Ganze Unterkunft"|NA|35356580|"CHF"|103|2017-01-28|1|50|100|0|1.5|51.5
1|2|2|"Zermatt"|16264354|46.0163022976853|7.74675532260625|"Zermatt"|NA|2|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|101|2017-01-28|1|50|100|0|1.5|50.5
2.5|3|8|"Anniviers"|16575264|46.2514456001336|7.59534082869659|"Anniviers"|NA|8|"Anniviers, Wallis 3961, Schweiz"|1|"Ganze Unterkunft"|NA|40379428|"CHF"|103|2017-01-28|1|50|100|0|1.5|12.875
1|2|4|"Grächen"|15642694|46.1923573023355|7.83777669102338|"Grächen"|NA|4|"Grächen, Wallis 3925, Schweiz"|0|"Ganze Unterkunft"|NA|84124459|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1|2|4|"Visperterminen"|1805216|46.2687950386328|7.91088885960039|"Visperterminen"|NA|5|"Visperterminen, Wallis 3932, Schweiz"|7|"Ganze Unterkunft"|4.5|9361237|"CHF"|103|2017-01-28|1|50|100|0|1.5|20.6
2.5|4|9|"Anniviers"|903255|46.2526917635987|7.59727285992579|"Anniviers"|NA|9|"Anniviers, Wallis 3961, Schweiz"|3|"Ganze Unterkunft"|4.5|1793261|"CHF"|100|2017-01-28|1|50|100|0|1.5|11.1111111111111
1|3|6|"Rosswald"|10560314|46.3048128927208|8.04673402974251|"Rosswald"|NA|5|"Rosswald, Wallis 3913, Schweiz"|1|"Ganze Unterkunft"|NA|54461027|"CHF"|103|2017-01-28|1|50|100|0|1.5|20.6
1|2|4|"Grächen"|15643364|46.1931097029514|7.83942792562544|"Grächen"|NA|4|"Grächen, Wallis 3925, Schweiz"|0|"Ganze Unterkunft"|NA|84124459|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1|3|4|"Grimentz"|14722449|46.1776950362823|7.57283697312485|"Grimentz"|NA|4|"Grimentz, Wallis 3961, Schweiz"|0|"Ganze Unterkunft"|NA|91641405|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1.5|1|2|"Ried-Brig"|2849363|46.3050280055799|8.01089339525247|"Ried-Brig"|NA|2|"Ried-Brig, Wallis 3911, Schweiz"|5|"Privatzimmer"|4.5|2520235|"CHF"|101|2017-01-28|1|50|100|0|1.5|50.5
1|2|5|"Grächen"|15643197|46.1947974285775|7.83867105712385|"Grächen"|NA|5|"Grächen, Wallis 3925, Schweiz"|0|"Ganze Unterkunft"|NA|84124459|"CHF"|103|2017-01-28|1|50|100|0|1.5|20.6
1.5|3|7|"Chandolin"|15296416|46.2506392679613|7.59777565943886|"Chandolin"|NA|7|"Chandolin, Wallis 3961, Schweiz"|2|"Ganze Unterkunft"|NA|40379428|"CHF"|103|2017-01-28|1|50|100|0|1.5|14.7142857142857
1|1|1|"Grächen"|14280121|46.1947191520093|7.84131963713221|"Grächen"|NA|2|"Grächen, VS 3925, Schweiz"|0|"Ganze Unterkunft"|NA|87120783|"CHF"|103|2017-01-28|1|50|100|0|1.5|51.5
1|2|3|"Ayer"|4952065|46.198483617902|7.59387778811803|"Ayer"|NA|6|"Ayer, Wallis 3961, Schweiz"|1|"Ganze Unterkunft"|NA|14834124|"CHF"|103|2017-01-28|1|50|100|0|1.5|17.1666666666667
1|2|2|"Zermatt"|8301492|46.0229479717799|7.7480664757936|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|0|"Ganze Unterkunft"|NA|35356580|"CHF"|103|2017-01-28|1|50|100|0|1.5|25.75
1|1|2|"Zermatt"|8314635|46.011359534221|7.74692938856757|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|0|"Ganze Unterkunft"|NA|35356580|"CHF"|103|2017-01-28|1|50|100|0|1.5|51.5
2|3|10|"Zinal"|9893672|46.135135437912|7.62386683262744|"Zinal"|NA|10|"Zinal, Wallis 3961, Schweiz"|2|"Ganze Unterkunft"|NA|40379428|"CHF"|103|2017-01-28|1|50|100|0|1.5|10.3
1.5|2|3|"Zermatt"|16161441|46.0251033889183|7.75660372922154|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|1|"Ganze Unterkunft"|NA|101615207|"CHF"|107|2017-01-28|1|0|105|0|1.5|26.75
1|0|2|"Saas-Fee"|16098744|46.1088575378821|7.92980952782603|"Saas-Fee"|NA|2|"Saas-Fee, Wallis 3906, Schweiz"|3|"Ganze Unterkunft"|5|38926343|"CHF"|108|2017-01-28|1|0|105|0|1.5|54
1|1|1|"Zermatt"|3383925|46.022161663028|7.74909792153896|"Zermatt"|NA|2|"Zermatt, Wallis 3920, Schweiz"|139|"Privatzimmer"|5|4584341|"CHF"|108|2017-01-28|1|0|105|0|1.5|54
1|3|6|"Grimentz"|10249479|46.184695478391|7.5801815302047|"Grimentz"|NA|7|"Grimentz, Wallis 3961, Schweiz"|7|"Ganze Unterkunft"|4.5|44528404|"CHF"|105|2017-01-28|1|0|105|0|1.5|15
1|1|1|"Zermatt"|3930131|46.0222833825337|7.74746270528122|"Zermatt"|NA|3|"Zermatt, Wallis 3920, Schweiz"|25|"Gemeinsames Zimmer"|5|4584341|"CHF"|108|2017-01-28|1|0|105|0|1.5|36
1|1|1|"Zermatt"|16161447|46.0186653171095|7.74863563933324|"Zermatt"|NA|2|"Zermatt, 3920, Schweiz"|1|"Ganze Unterkunft"|NA|101615207|"CHF"|105|2017-01-28|1|0|105|0|1.5|52.5
2|2|3|"Zermatt"|13242310|46.0249842816364|7.75577968716344|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|3|"Ganze Unterkunft"|4.5|11009172|"CHF"|108|2017-01-28|1|0|105|0|1.5|27
1|1|3|"Randa"|8185274|46.0937965127888|7.78156945208471|"Randa"|NA|16|"Randa, Wallis, Schweiz"|13|"Privatzimmer"|4.5|20247950|"CHF"|108|2017-01-28|1|0|105|0|1.5|6.75
1|1|2|"Zermatt"|16161446|46.0270062655532|7.75479367428986|"Zermatt"|NA|2|"Zermatt, 3920, Schweiz"|1|"Ganze Unterkunft"|NA|101615207|"CHF"|108|2017-01-28|1|0|105|0|1.5|54
1|3|6|"Unterbäch"|15611178|46.284894188491|7.79870260510414|"Unterbäch"|NA|6|"Unterbäch, Wallis 3944, Schweiz"|0|"Ganze Unterkunft"|NA|98671159|"CHF"|108|2017-01-28|1|0|105|0|1.5|18
1|2|2|"Zermatt"|16119749|46.0254334147256|7.75544306115102|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|107|2017-01-28|1|0|105|0|1.5|26.75
2|2|3|"Zermatt"|15727300|46.0252300979921|7.75514169900846|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|108|2017-01-28|1|0|105|0|1.5|27
1|1|1|"Randa"|8185152|46.0925788716409|7.78148184565637|"Randa"|NA|16|"Randa, Wallis, Schweiz"|2|"Privatzimmer"|NA|20247950|"CHF"|108|2017-01-28|1|0|105|0|1.5|6.75
1|1|2|"Täsch"|16445825|46.0730908724544|7.77772965470835|"Täsch"|NA|4|"Täsch, Wallis 3929, Schweiz"|3|"Ganze Unterkunft"|4.5|50342737|"CHF"|113|2017-01-28|1|0|110|0|1.5|28.25
1|1|3|"Zermatt"|6932847|46.0255775931262|7.75210289052317|"Zermatt"|NA|3|"Zermatt, Wallis 3920, Schweiz"|4|"Ganze Unterkunft"|5|34372505|"CHF"|110|2017-01-28|1|0|110|0|1.5|36.6666666666667
1|1|6|"Zermatt"|14397699|46.0236832896395|7.75477218689442|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|3|"Ganze Unterkunft"|5|25467722|"CHF"|113|2017-01-28|1|0|110|0|1.5|28.25
1|1|4|"Unterbäch"|13553036|46.2839507441009|7.79869395778815|"Unterbäch"|NA|4|"Unterbäch, Wallis 3944, Schweiz"|10|"Ganze Unterkunft"|4.5|78045308|"CHF"|110|2017-01-28|1|0|110|0|1.5|27.5
1|1|2|"Zermatt"|4820130|46.0227707069443|7.75342965408207|"Zermatt"|NA|4|"Zermatt, Wallis 3920, Schweiz"|0|"Ganze Unterkunft"|NA|24823014|"CHF"|113|2017-01-28|1|0|110|0|1.5|28.25
2|5|10|"Embd"|5739748|46.2205831538646|7.83361859069314|"Embd"|NA|10|"Embd, Wallis 3926, Schweiz"|33|"Ganze Unterkunft"|5|4879232|"CHF"|113|2017-01-28|1|0|110|0|1.5|11.3
1|1|4|"Saas-Fee"|16133796|46.1094027295956|7.92777962888629|"Saas-Fee"|NA|3|"Saas-Fee, Wallis 3906, Schweiz"|0|"Ganze Unterkunft"|NA|105241190|"CHF"|113|2017-01-28|1|0|110|0|1.5|37.6666666666667
1|2|3|"Zeneggen"|6430216|46.277446002668|7.86155103500283|"Zeneggen"|NA|5|"Zeneggen, VS 3934, Schweiz"|45|"Ganze Unterkunft"|5|33560508|"CHF"|113|2017-01-28|1|0|110|0|1.5|22.6
1|2|2|"Zermatt"|15727316|46.0256958757168|7.75364186432691|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|1|"Ganze Unterkunft"|NA|101615207|"CHF"|111|2017-01-28|1|0|110|0|1.5|27.75
1|1|3|"Zermatt"|6827088|46.0246597362435|7.75083474190299|"Zermatt"|NA|3|"Zermatt, Wallis 3920, Schweiz"|18|"Ganze Unterkunft"|4.5|34372505|"CHF"|110|2017-01-28|1|0|110|0|1.5|36.6666666666667
1.5|2|5|"Saint-Luc"|5192559|46.2191781624917|7.59710771026327|"Saint-Luc"|NA|7|"Saint-Luc, Wallis 3961, Schweiz"|31|"Ganze Unterkunft"|5|14630939|"CHF"|112|2017-01-28|1|0|110|0|1.5|16
1|2|5|"Grimentz"|4905881|46.1885145162844|7.57983203398106|"Grimentz"|NA|5|"Grimentz, Wallis 3961, Schweiz"|4|"Ganze Unterkunft"|5|25257809|"CHF"|112|2017-01-28|1|0|110|0|1.5|22.4
2|4|8|"Saint Niklaus"|15305010|46.1893019479664|7.82535213486637|"Saint Niklaus"|NA|8|"Saint Niklaus, Wallis 3924, Schweiz"|0|"Ganze Unterkunft"|NA|97472485|"CHF"|113|2017-01-28|1|0|110|0|1.5|14.125
1|2|5|"Grimentz"|16849730|46.1787300964755|7.57638144727704|"Grimentz"|NA|5|"Grimentz, Wallis 3961, Schweiz"|0|"Ganze Unterkunft"|NA|83658983|"CHF"|113|2017-01-28|1|0|110|0|1.5|22.6
1|3|6|"Unterbäch"|4252558|46.2852009912678|7.79351213530761|"Unterbäch"|NA|6|"Unterbäch, Wallis 3944, Schweiz"|3|"Ganze Unterkunft"|5|22051862|"CHF"|113|2017-01-28|1|0|110|0|1.5|18.8333333333333
1|1|4|"Saas-Fee"|15409357|46.1068623896542|7.92604978392077|"Saas-Fee"|NA|4|"Saas-Fee, Wallis 3906, Schweiz"|0|"Ganze Unterkunft"|NA|8232108|"CHF"|113|2017-01-28|1|0|110|0|1.5|28.25
1|2|2|"Zermatt"|15727309|46.0251255841446|7.75084136512403|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|113|2017-01-28|1|0|110|0|1.5|28.25
1|2|7|"Visperterminen"|6941557|46.2474668344362|7.91340367924083|"Visperterminen"|NA|7|"Visperterminen, Wallis 3932, Schweiz"|13|"Ganze Unterkunft"|5|9361237|"CHF"|113|2017-01-28|1|50|110|0|1.5|16.1428571428571
1|3|6|"Eischoll"|16328661|46.2949723707766|7.77578014101323|"Eischoll"|NA|6|"Eischoll, Wallis 3943, Schweiz"|0|"Ganze Unterkunft"|NA|100604880|"CHF"|113|2017-01-28|1|50|110|0|1.5|18.8333333333333
1|2|5|"Saas Fee"|16058414|46.1155193168543|7.93137907964303|"Saas Fee"|NA|4|"Saas Fee, Wallis 3906, Schweiz"|0|"Ganze Unterkunft"|NA|11793783|"CHF"|113|2017-01-28|1|50|110|0|1.5|28.25
1|1|5|"Saas Fee"|4829174|46.1082054465978|7.92303337505925|"Saas Fee"|NA|5|"Saas Fee, Wallis 3906, Schweiz"|4|"Ganze Unterkunft"|4.5|6880054|"CHF"|113|2017-01-28|1|50|110|0|1.5|22.6
NA|NA|5|"Zinal"|5377617|46.1328084662839|7.61695834334563|"Zinal"|NA|10|"Zinal, VS 3961, Schweiz"|1|"Ganze Unterkunft"|NA|27852713|"CHF"|109|2017-01-28|1|50|110|0|1.5|10.9
1|1|4|"Saas-Almagell"|2524627|46.0974728555431|7.95634158328407|"Saas-Almagell"|NA|2|"Saas-Almagell, Wallis 3905, Schweiz"|0|"Ganze Unterkunft"|NA|10167143|"CHF"|113|2017-01-28|1|50|110|0|1.5|56.5
1|1|2|"Saas Fee"|2499236|46.1054551975741|7.92350866886213|"Saas Fee"|NA|2|"Saas Fee, Wallis 3906, Schweiz"|0|"Ganze Unterkunft"|NA|12791673|"CHF"|113|2017-01-28|1|50|110|0|1.5|56.5
1.5|2|5|"Saint-Luc"|14621769|46.2203177520036|7.59851068187206|"Saint-Luc"|NA|5|"Saint-Luc, Wallis 3961, Schweiz"|7|"Ganze Unterkunft"|4.5|65744719|"CHF"|117|2017-01-28|1|0|115|0|1.5|23.4
1|1|2|"Zermatt"|16212485|46.0211937593064|7.75110570894026|"Zermatt"|NA|2|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|116|2017-01-28|1|0|115|0|1.5|58
1|1|2|"Saint-Jean"|551925|46.2146643917518|7.57727933954075|"Saint-Jean"|NA|4|"Saint-Jean, Wallis 3961, Schweiz"|5|"Ganze Unterkunft"|5|2712270|"CHF"|118|2017-01-28|1|0|115|0|1.5|29.5
2|4|8|"Grimentz"|15084373|46.1817637199276|7.57613479286115|"Grimentz"|NA|8|"Grimentz, Wallis 3961, Schweiz"|2|"Ganze Unterkunft"|NA|23629613|"CHF"|115|2017-01-28|1|0|115|0|1.5|14.375
1|2|3|"Saas Fee"|9718588|46.1083987765633|7.92570716048357|"Saas Fee"|NA|3|"Saas Fee, Wallis, Schweiz"|2|"Ganze Unterkunft"|NA|12106045|"CHF"|117|2017-01-28|1|0|115|0|1.5|39
1|2|3|"Zermatt"|16202712|46.0210406011297|7.75181768363405|"Zermatt"|NA|4|"Zermatt, 3920, Schweiz"|0|"Ganze Unterkunft"|NA|101615207|"CHF"|118|2017-01-28|1|0|115|0|1.5|29.5
2|3|6|"Saint-Luc"|13810771|46.221983739501|7.59392025662155|"Saint-Luc"|NA|6|"Saint-Luc, Wallis 3961, Schweiz"|1|"Ganze Unterkunft"|NA|9641042|"CHF"|117|2017-01-28|1|0|115|0|1.5|19.5
